,link,title,authors,metrics,received,accepted,published_online,under_review,pub_year,pub_month
2034,https://doi.org/10.1287/mnsc.2020.3782,Cheap Talk on Freelance Platforms,"T. Tony Ke , Yuting Zhu ","Downloaded 282 times in the past 12 months
Cited 17 times",2019-10-27,2020-07-22,2021-01-18,269,2021,1
2035,https://doi.org/10.1287/mnsc.2020.3781,The Psychology of Second Guesses: Implications for the Wisdom of the Inner Crowd,"Celia Gaertig , Joseph P. Simmons","Downloaded 89 times in the past 12 months
Cited 8 times",2018-05-06,2020-07-14,2021-03-23,800,2021,3
2036,https://doi.org/10.1287/mnsc.2021.4010,Shocks to Hospital Occupancy and Mortality: Evidence from the 2009 H1N1 Pandemic,"Emilio Gutierrez , Adrian Rubli","Downloaded 78 times in the past 12 months
Cited 6 times",2020-08-17,2020-12-26,2021-07-02,131,2021,7
2037,https://doi.org/10.1287/mnsc.2021.3999,"Promoting Platform Takeoff and Self-Fulfilling Expectations: Field Experimental Evidence
",Kevin J. Boudreau,"Downloaded 346 times in the past 12 months
Cited 15 times",2020-06-29,2020-11-01,2021-06-08,125,2021,6
2038,https://doi.org/10.1287/mnsc.2021.3999,Promoting Platform Takeoff and Self-Fulfilling Expectations: Field Experimental Evidence,"Kevin J. Boudreau 
","Downloaded 346 times in the past 12 months
Cited 15 times",2020-06-29,2020-11-01,2021-06-08,125,2021,6
2039,https://doi.org/10.1287/mnsc.2020.3707,"Human Capital-Driven Acquisition: Evidence from the Inevitable Disclosure Doctrine
","Deqiu Chen, Huasheng Gao , Yujing Ma
","Downloaded 530 times in the past 12 months
Cited 154 times",2018-09-29,2020-05-06,2020-10-07,585,2020,10
2040,https://doi.org/10.1287/mnsc.2020.3721,"Do Digital Platforms Reduce Moral Hazard? The Case of Uber and Taxis
","Meng Liu , Erik Brynjolfsson , Jason Dowlatabadi
","Downloaded 567 times in the past 12 months
Cited 94 times",2019-04-12,2020-05-17,2021-02-26,401,2021,2
2041,https://doi.org/10.1287/mnsc.2020.3750,"The Power of Opaque Products in Pricing
","Adam N. Elmachtoub , Michael L. Hamilton 
","Downloaded 293 times in the past 12 months
Cited 39 times",2018-06-12,2020-06-10,2021-01-20,729,2021,1
2042,https://doi.org/10.1287/mnsc.2020.3695,"Does Firm Investment Respond to Peers’ Investment?
","M. Cecilia Bustamante , Laurent Frésard
","Downloaded 677 times in the past 12 months
Cited 146 times",2018-08-17,2020-03-09,2020-10-09,570,2020,10
2043,https://doi.org/10.1287/mnsc.2020.3760,"Finite-State Contract Theory with a Principal and a Field of Agents
","René Carmona , Peiqi Wang
","Downloaded 83 times in the past 12 months
Cited 18 times",2018-09-03,2020-06-01,2020-12-28,637,2020,12
2044,https://doi.org/10.1287/mnsc.2020.3768,"Estimating the Critical Parameter in Almost Stochastic Dominance from Insurance Deductibles
","Yi-Chieh Huang , Kamhon Kan, Larry Y. Tzeng , Kili C. Wang
","Downloaded 102 times in the past 12 months
Cited 9 times",2019-05-18,2020-07-03,2020-12-28,412,2020,12
2045,https://doi.org/10.1287/mnsc.2020.3773,"Shrinking the Upper Confidence Bound: A Dynamic Product Selection Problem for Urban Warehouses
","Rong Jin, David Simchi-Levi , Li Wang , Xinshang Wang , Sen Yang
","Downloaded 113 times in the past 12 months
Cited 6 times",2019-05-09,2020-07-12,2021-01-12,430,2021,1
2046,https://doi.org/10.1287/mnsc.2020.3710,"Renewable Power and Electricity Prices: The Impact of Forward Markets
","Heikki Peura , Derek W. Bunn 
","Downloaded 371 times in the past 12 months
Cited 59 times",2018-11-16,2020-05-19,2021-02-09,550,2021,2
2047,https://doi.org/10.1287/mnsc.2020.3728,"Multiregional Oligopoly with Capacity Constraints
","Humoud Alsabah, Benjamin Bernard , Agostino Capponi , Garud Iyengar , Jay Sethuraman 
","Downloaded 101 times in the past 12 months
Cited 11 times",2019-01-21,2020-06-05,2020-12-18,501,2020,12
2048,https://doi.org/10.1287/mnsc.2020.3748,"Loot Box Pricing and Design
","Ningyuan Chen , Adam N. Elmachtoub , Michael L. Hamilton , Xiao Lei 
","Downloaded 407 times in the past 12 months
Cited 37 times",2019-07-31,2020-06-18,2020-12-11,323,2020,12
2049,https://doi.org/10.1287/mnsc.2020.3755,"Role of Risk Aversion in Price Postponement Under Supply Random Yield
","Panos Kouvelis , Guang Xiao , Nan Yang 
","Downloaded 239 times in the past 12 months
Cited 57 times",2018-06-11,2020-05-18,2020-11-30,707,2020,11
2050,https://doi.org/10.1287/mnsc.2020.3752,"Managing Reputation Risk in Supply Chains: The Role of Risk Sharing Under Limited Liability
","Vibhuti Dhingra , Harish Krishnan 
","Downloaded 287 times in the past 12 months
Cited 40 times",2019-02-18,2020-06-25,2020-12-17,493,2020,12
2051,https://doi.org/10.1287/mnsc.2020.3766,"Profit Estimation Error in the Newsvendor Model Under a Parametric Demand Distribution
","Andrew F. Siegel , Michael R. Wagner 
","Downloaded 131 times in the past 12 months
Cited 26 times",2019-06-16,2020-05-17,2020-12-28,336,2020,12
2052,https://doi.org/10.1287/mnsc.2020.3756,"Strategic Timing and Dynamic Pricing for Online Resource Allocation
","Vibhanshu Abhishek , Mustafa Dogan , Alexandre Jacquillat 
","Downloaded 170 times in the past 12 months
Cited 15 times",2018-05-29,2020-06-13,2021-01-21,746,2021,1
2053,https://doi.org/10.1287/mnsc.2020.3764,"Information Seeding and Knowledge Production in Online Communities: Evidence from OpenStreetMap
","Abhishek Nagaraj 
","Downloaded 190 times in the past 12 months
Cited 21 times",2017-09-27,2020-05-08,2021-01-14,954,2021,1
2054,https://doi.org/10.1287/mnsc.2020.3731,"Size Matters, So Does Duration: The Interplay Between Offer Size and Offer Deadline
","Zhenyu Hu , Wenjie Tang 
","Downloaded 111 times in the past 12 months
Cited 15 times",2018-03-19,2020-06-03,2021-03-05,807,2021,3
2055,https://doi.org/10.1287/mnsc.2020.3732,"Intertemporal Choices Are Causally Influenced by Fluctuations in Visual Attention
","Geoffrey Fisher 
","Downloaded 197 times in the past 12 months
Cited 32 times",2018-05-21,2020-04-01,2021-01-11,681,2021,1
2056,https://doi.org/10.1287/mnsc.2020.3742,"A Theory of Quasi-Experimental Evaluation of School Quality
","Yusuke Narita 
","Downloaded 55 times in the past 12 months
Cited 3 times",2018-07-30,2020-06-14,2021-05-11,685,2021,5
2057,https://doi.org/10.1287/mnsc.2020.3761,"Tax Misperceptions and the Effect of Informational Tax Nudges on Retirement Savings
","Kay Blaufus , Michael Milde 
","Downloaded 120 times in the past 12 months
Cited 13 times",2018-07-06,2020-06-29,2020-12-01,724,2020,12
2058,https://doi.org/10.1287/mnsc.2020.3708,"True Motives: Prosocial and Instrumental Justifications for Behavioral Change in Organizations
","Matthew Amengual , Evan P. Apfelbaum 
","Downloaded 186 times in the past 12 months
Cited 12 times",2018-09-26,2020-05-06,2021-01-27,588,2021,1
2059,https://doi.org/10.1287/mnsc.2020.3745,"Quality Disclosure Under Consumer Loss Aversion
","Jianqiang Zhang , Krista J. Li 
","Downloaded 566 times in the past 12 months
Cited 68 times",2019-01-20,2020-06-18,2020-11-10,515,2020,11
2060,https://doi.org/10.1287/mnsc.2020.3769,Identification and Estimation of Endogenous Peer Effects Using Partial Network Data from Multiple Reference Groups,"Sadat Reza , Puneet Manchanda , Juin-Kuan Chong 
","Downloaded 80 times in the past 12 months
Cited 6 times",2018-01-06,2020-07-10,2021-01-13,916,2021,1
2061,https://doi.org/10.1287/mnsc.2020.3771,"How Complementors Benefit from Taking Competition to the System Level
","Markus Reisinger , Jens Schmidt , Nils Stieglitz 
","Downloaded 153 times in the past 12 months
Cited 11 times",2019-09-09,2020-07-04,2021-01-13,299,2021,1
2062,https://doi.org/10.1287/mnsc.2020.3720,"Timing to the Statement: Understanding Fluctuations in Consumer Credit Use
","Sumit Agarwal , Amit Bubna, Molly Lipscomb 
","Downloaded 74 times in the past 12 months
Cited 10 times",2017-02-07,2020-05-17,2020-10-07,1195,2020,10
2063,https://doi.org/10.1287/mnsc.2020.3717,"How Pervasive Is Earnings Management? Evidence from a Structural Model
","Jeremy Bertomeu , Edwige Cheynel , Edward Xuejun Li , Ying Liang 
","Downloaded 152 times in the past 12 months
Cited 47 times",2018-09-13,2020-05-15,2020-10-06,610,2020,10
2064,https://doi.org/10.1287/mnsc.2020.3737,"Unfair “Fair Value” in Illiquid Markets: Information Spillover Effects in Times of Crisis
","Alex Dontoh , Fayez A. Elayan , Joshua Ronen , Tavy Ronen
","Downloaded 70 times in the past 12 months
Cited 10 times",2017-01-31,2020-06-01,2020-12-16,1217,2020,12
2065,https://doi.org/10.1287/mnsc.2020.3734,"Asymmetric Reporting Timeliness and Informational Feedback
","Qi Chen , Zeqiong Huang , Xu Jiang , Gaoqing Zhang , Yun Zhang 
","Downloaded 86 times in the past 12 months
Cited 22 times",2018-12-04,2020-05-25,2020-10-07,538,2020,10
2066,https://doi.org/10.1287/mnsc.2020.3694,"Tail-Heaviness, Asymmetry, and Profitability Forecasting by Quantile Regression
","Hui Tian, Andrew Yim , David P. Newton 
","Downloaded 146 times in the past 12 months
Cited 13 times",2017-07-29,2020-04-27,2020-12-07,1003,2020,12
2067,https://doi.org/10.1287/mnsc.2020.3716,"Salience and Mutual Fund Investor Demand for Idiosyncratic Volatility
","Christopher P. Clifford, Jon A. Fulkerson, Russell Jame , Bradford D. Jordan
","Downloaded 128 times in the past 12 months
Cited 24 times",2017-10-23,2020-05-18,2020-10-27,938,2020,10
2068,https://doi.org/10.1287/mnsc.2020.3715,"Information in the Term Structure: A Forecasting Perspective
","Hitesh Doshi , Kris Jacobs , Rui Liu 
","Downloaded 64 times in the past 12 months
Cited 3 times",2019-08-29,2020-03-15,2020-10-06,199,2020,10
2069,https://doi.org/10.1287/mnsc.2020.3701,"Mortgage Brokers and the Effectiveness of Regulatory Oversights
","Sumit Agarwal , Swee Hoon Ang, Yongheng Deng , Yonglin Wang 
","Downloaded 85 times in the past 12 months
Cited 4 times",2019-03-28,2020-04-20,2021-02-25,389,2021,2
2070,https://doi.org/10.1287/mnsc.2020.3730,"Outsourcing Tasks Online: Matching Supply and Demand on Peer-to-Peer Internet Platforms
","Zoë Cullen, Chiara Farronato 
","Downloaded 298 times in the past 12 months
Cited 86 times",2016-09-06,2020-04-06,2020-10-07,1308,2020,10
2071,https://doi.org/10.1287/mnsc.2020.3682,"A Text-Based Analysis of Corporate Innovation
","Gustaf Bellstam, Sanjai Bhagat, J. Anthony Cookson 
","Downloaded 1,604 times in the past 12 months
Cited 236 times",2017-12-15,2020-03-09,2020-09-16,815,2020,9
2072,https://doi.org/10.1287/mnsc.2020.3702,"Adapting to Radical Change: The Benefits of Short-Horizon Investors
","Mariassunta Giannetti , Xiaoyun Yu 
","Downloaded 186 times in the past 12 months
Cited 48 times",2019-01-27,2020-05-08,2020-10-06,467,2020,10
2073,https://doi.org/10.1287/mnsc.2020.3689,"The Price of the Smile and Variance Risk Premia
","Peter H. Gruber , Claudio Tebaldi , Fabio Trojani 
","Downloaded 85 times in the past 12 months
Cited 21 times",2017-03-27,2020-04-03,2020-10-06,1103,2020,10
2074,https://doi.org/10.1287/mnsc.2020.3735,"Dynamic Pricing of Relocating Resources in Large Networks
","Santiago R. Balseiro , David B. Brown , Chen Chen 
","Downloaded 209 times in the past 12 months
Cited 57 times",2019-04-02,2020-05-23,2020-10-20,417,2020,10
2075,https://doi.org/10.1287/mnsc.2020.3741,"On-Time Last-Mile Delivery: Order Assignment with Travel-Time Predictors
","Sheng Liu , Long He , Zuo-Jun Max Shen 
","Downloaded 960 times in the past 12 months
Cited 183 times",2019-06-17,2020-03-01,2020-11-03,258,2020,11
2076,https://doi.org/10.1287/mnsc.2020.3686,"“We’ll Always Have Paris”: Out-of-Country Buyers in the Housing Market
","Dragana Cvijanović , Christophe Spaenjers 
","Downloaded 109 times in the past 12 months
Cited 40 times",2018-10-22,2020-04-24,2020-10-06,550,2020,10
2077,https://doi.org/10.1287/mnsc.2020.3706,"Creating Exercise Habits Using Incentives: The Trade-off Between Flexibility and Routinization
","John Beshears , Hae Nim Lee, Katherine L. Milkman , Robert Mislavsky , Jessica Wisdom
","Downloaded 180 times in the past 12 months
Cited 39 times",2019-03-07,2020-05-08,2020-10-15,428,2020,10
2078,https://doi.org/10.1287/mnsc.2020.3724,"Incentives and Emission Responsibility Allocation in Supply Chains
","Sanjith Gopalakrishnan , Daniel Granot , Frieda Granot , Greys Sošić , Hailong Cui 
","Downloaded 768 times in the past 12 months
Cited 128 times",2018-06-28,2020-05-20,2020-10-19,692,2020,10
2079,https://doi.org/10.1287/mnsc.2020.3722,"A General Framework to Compare Announcement Accuracy: Static vs. LES-Based Announcement
","Achal Bassamboo, Rouba Ibrahim 
","Downloaded 41 times in the past 12 months
Cited 12 times",2018-09-19,2020-05-17,2020-10-06,606,2020,10
2080,https://doi.org/10.1287/mnsc.2020.3711,"Gatekeeping, Fast and Slow: An Empirical Study of Referral Errors in the Emergency Department
","Michael Freeman , Susan Robinson , Stefan Scholtes 
","Downloaded 136 times in the past 12 months
Cited 27 times",2017-09-05,2020-05-17,2020-10-07,985,2020,10
2081,https://doi.org/10.1287/mnsc.2020.3736,"Monitoring with Limited Information
","Dan Andrei Iancu , Nikolaos Trichakis , Do Young Yoon
","Downloaded 93 times in the past 12 months
Cited 10 times",2018-04-24,2020-04-28,2020-10-07,735,2020,10
2082,https://doi.org/10.1287/mnsc.2020.3723,"Information Avoidance and Medical Screening: A Field Experiment in China
","Yufeng Li, Juanjuan Meng , Changcheng Song , Kai Zheng
","Downloaded 169 times in the past 12 months
Cited 18 times",2018-10-31,2020-05-23,2020-10-06,570,2020,10
2083,https://doi.org/10.1287/mnsc.2020.3713,"Social Influence Undermines the Wisdom of the Crowd in Sequential Decision Making
","Vincenz Frey , Arnout van de Rijt 
","Downloaded 253 times in the past 12 months
Cited 67 times",2018-08-21,2020-05-06,2020-10-08,624,2020,10
2084,https://doi.org/10.1287/mnsc.2020.3688,"Elaborating or Aggregating? The Joint Effects of Group Decision-Making Structure and Systematic Errors on the Value of Group Interactions
","Steffen Keck , Wenjie Tang 
","Downloaded 102 times in the past 12 months
Cited 17 times",2018-02-21,2020-04-09,2020-10-07,778,2020,10
2085,https://doi.org/10.1287/mnsc.2020.3705,"Ambiguity and Probabilistic Information
","Adam Dominiak , Jean-Philippe Lefort 
","Downloaded 83 times in the past 12 months
Cited 2 times",2017-08-16,2020-04-10,2020-11-05,968,2020,11
2086,https://doi.org/10.1287/mnsc.2020.3744,"Effectiveness of Planning Prompts on Organizations’ Likelihood to File Their Overdue Taxes: A Multi‐Wave Field Experiment
","Nicole Robitaille , Julian House, Nina Mazar 
","Downloaded 239 times in the past 12 months
Cited 18 times",2017-07-04,2020-06-15,2020-11-10,1077,2020,11
2087,https://doi.org/10.1287/mnsc.2020.3725,"Electronic Trace Data and Legal Outcomes: The Effect of Electronic Medical Records on Malpractice Claim Resolution Time
","Sam Ransbotham , Eric M. Overby , Michael C. Jernigan
","Downloaded 82 times in the past 12 months
Cited 8 times",2016-01-20,2020-05-25,2020-10-07,1587,2020,10
2088,https://doi.org/10.1287/mnsc.2020.3727,"Demand-Aware Career Path Recommendations: A Reinforcement Learning Approach
","Marios Kokkodis , Panagiotis G. Ipeirotis 
","Downloaded 333 times in the past 12 months
Cited 43 times",2017-10-08,2020-06-03,2020-10-08,969,2020,10
2089,https://doi.org/10.1287/mnsc.2020.3718,"Information Transparency, Multihoming, and Platform Competition: A Natural Experiment in the Daily Deals Market
","Hui Li , Feng Zhu 
","Downloaded 545 times in the past 12 months
Cited 80 times",2018-10-25,2020-05-14,2020-10-07,567,2020,10
2090,https://doi.org/10.1287/mnsc.2021.4049,"The Effect of Price on Firm Reputation
","Michael Luca , Oren Reshef 
","Downloaded 193 times in the past 12 months
Cited 34 times",2020-09-08,2020-12-28,2021-05-20,111,2021,5
2091,https://doi.org/10.1287/mnsc.2020.3758,"Online Review Solicitations Reduce Extremity Bias in Online Review Distributions and Increase Their Representativeness
","Hülya Karaman 
","Downloaded 712 times in the past 12 months
Cited 67 times",2017-02-06,2020-06-16,2020-10-29,1226,2020,10
2092,https://doi.org/10.1287/mnsc.2021.4033,"Social Learning in the COVID-19 Pandemic: Community Establishments’ Closure Decisions Follow Those of Nearby Chain Establishments
","Mathijs de Vaan , Saqib Mumtaz, Abhishek Nagaraj , Sameer B. Srivastava 
","Downloaded 106 times in the past 12 months
Cited 40 times",2020-11-30,2021-01-29,2021-05-20,60,2021,5
2093,https://doi.org/10.1287/mnsc.2021.3976,"Childcare Matters: Female Business Owners and the Baby-Profit Gap
","Solène Delecourt , Anne Fitzpatrick 
","Downloaded 451 times in the past 12 months
Cited 40 times",2019-11-08,2020-10-16,2021-05-13,343,2021,5
2094,https://doi.org/10.1287/mnsc.2020.3697,"Executive Accountants and the Reliability of Financial Reporting
","Adrienne Rhodes , Dan Russomanno 
","Downloaded 161 times in the past 12 months
Cited 27 times",2017-12-13,2020-04-19,2020-09-28,858,2020,9
2095,https://doi.org/10.1287/mnsc.2020.3684,"Do IPO Firms Misclassify Expenses? Implications for IPO Price Formation and Post-IPO Stock Performance
","Xiaotao (Kelvin) Liu , Biyu Wu 
","Downloaded 196 times in the past 12 months
Cited 37 times",2018-07-18,2020-04-11,2020-10-05,633,2020,10
2096,https://doi.org/10.1287/mnsc.2020.3714,"Are Regulators Effective at Unraveling Accounting Manipulation? Evidence from Public Utility Commissions
","Jivas Chakravarthy , Katie E. McDermott, Roger M. White
","Downloaded 54 times in the past 12 months
Cited 5 times",2017-08-30,2020-05-15,2020-10-05,989,2020,10
2097,https://doi.org/10.1287/mnsc.2020.3703,"Do First Impressions Last? The Impact of Initial Assessments and Subsequent Performance on Promotion Decisions
","Dirk E. Black , Marshall D. Vance 
","Downloaded 105 times in the past 12 months
Cited 23 times",2018-05-29,2020-05-12,2020-10-06,714,2020,10
2098,https://doi.org/10.1287/mnsc.2020.3696,"A Cross-Sectional Machine Learning Approach for Hedge Fund Return Prediction and Selection
","Wenbo Wu , Jiaqi Chen, Zhibin (Ben) Yang , Michael L. Tindall
","Downloaded 407 times in the past 12 months
Cited 84 times",2017-02-17,2020-04-20,2020-09-30,1158,2020,9
